,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
72164,US10950749,B2,20210316,US16175113,20181030,KR,"['Lee Duhyun', 'Sokhoyan Ruzan', 'Lu Yu-Jung', 'Kafaie Shirmanesh Ghazaleh', 'Atwater Harry A.', 'Pala Ragip A.', 'Baik Chan-Wook']","['Duhyun', 'Ruzan', 'Yu-Jung', 'Ghazaleh', 'Harry A.', 'Ragip A.', 'Chan-Wook']","['KR', 'US', 'US', 'US', 'US', 'US', 'KR']",Light emission device including output coupler and optical apparatus adopting the same,28,[],[],5,2,7,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72170,US10950754,B2,20210316,US16474197,20171227,KR,"['Yum Woong Sun', 'Kim Hyun Ju', 'Park Jin Soo', 'Lee Seung Il', 'Im Jae Young']","['Woong Sun', 'Hyun Ju', 'Jin Soo', 'Seung Il', 'Jae Young']","['KR', 'KR', 'KR', 'KR', 'KR']",Semiconductor device increasing light output,16,[],[],5,0,5,0,0,0,2022,['KR20180077535A/en'],"[['염웅선', '김현주', '박진수', '이승일', '임재영']]"
72171,US10950755,B2,20210316,US17024167,20200917,KR,"['Chae Jong Hyeon', 'Lee Joon Sup', 'Suh Daewoong', 'Roh Won Young', 'Kang Min Woo', 'Jang Jong Min', 'Oh Se Hee', 'Kim Hyun A']","['Jong Hyeon', 'Joon Sup', 'Daewoong', 'Won Young', 'Min Woo', 'Jong Min', 'Se Hee', 'Hyun A']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']","Light emitting diode, method of fabricating the same and LED module having the same",17,[],[],6,2,8,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72172,US10950756,B2,20210316,US16466993,20171206,KR,"['Hwang Sung Min', 'Park Sun Woo', 'Lee Chang Hyeong']","['Sung Min', 'Sun Woo', 'Chang Hyeong']","['KR', 'KR', 'KR']",Light emitting device including a passivation layer on a light emitting structure,19,[],[],3,0,3,0,0,0,2022,"['KR20190088562A/en', 'CN110383509A/en']","[['황성민', '이창형', '박선우'], ['黄盛珉', '朴鲜雨', '李昌炯']]"
72173,US10950757,B2,20210316,US16549556,20190823,KR,"['Lee Jin Woong', 'Kim Kyoung Wan', 'Park Tae Jun', 'Woo Sang Won']","['Jin Woong', 'Kyoung Wan', 'Tae Jun', 'Sang Won']","['KR', 'KR', 'KR', 'KR']",Flip chip type light emitting diode chip,20,[],[],4,0,4,0,0,0,2022,"['KR20200045861A/en', 'CN111092138A/en', 'CN112582513A/en']","[['이진웅', '김경완', '박태준', '우상원'], ['李珍雄', '金京完', '朴泰俊', '禹尙沅'], ['李珍雄', '金京完', '朴泰俊', '禹尙沅']]"
72178,US10950762,B2,20210316,US16333584,20170417,KR,"['Min Jae-Sik', 'Lee Jae-Yeop', 'Cho Byoung-Gu', 'Cho Byoung-Chul', 'Cho Byoung-Kwon']","['Jae-Sik', 'Jae-Yeop', 'Byoung-Gu', 'Byoung-Chul', 'Byoung-Kwon']","['KR', 'KR', 'KR', 'KR', 'KR']",Round chip scale package and manufacturing method therefor,6,[],[],5,0,5,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72198,US10950780,B2,20210316,US15985171,20180521,CN,"['Nie Yongzhong', 'Chen Xuejun', 'Lin Hai']","['Yongzhong', 'Xuejun', 'Hai']","['CN', 'CN', 'CN']",Manufacturing method for electrode of high-temperature piezoelectric element,3,[],[],2,1,3,0,0,0,2022,['CN103280523B/en'],"[['聂泳忠', '陈学军', '林海']]"
72199,US10950781,B2,20210316,US16528761,20190801,KR,"['Nahm Sahn', 'Kim Jong Hyun', 'Kweon Sang Hyo', 'Lee Woong Hee']","['Sahn', 'Jong Hyun', 'Sang Hyo', 'Woong Hee']","['KR', 'KR', 'KR', 'KR']",Method of manufacturing piezoelectric thin film and piezoelectric sensor manufactured using piezoelectric thin film,9,[],[],4,0,4,0,0,0,2022,['KR20200017847A/en'],"[['남산', '김종현', '권상효', '이웅희']]"
72210,US10950793,B2,20210316,US16393153,20190424,CN,"['Kong Xiangyong', 'Wang Dongfang']","['Xiangyong', 'Dongfang']","['CN', 'CN']","Display panel having cathode connected to auxiliary electrode through conductive spacers and manufacturing method thereof, and display device",10,['Goldberg Joshua B.'],['Joshua B.'],0,2,2,1,0,1,2022,['CN103545345B/en'],"[['孔祥永', '王东方']]"
72213,US10950796,B2,20210316,US15892196,20180208,CN,"['Liu Ying', 'Wang Xiangcheng', 'Niu Jinghua', 'Shu Peng']","['Ying', 'Xiangcheng', 'Jinghua', 'Peng']","['CN', 'CN', 'CN', 'CN']",Light-emitting element and display device,17,[],[],3,1,4,0,0,0,2022,['CN107394051B/en'],"[['刘营', '王湘成', '牛晶华', '舒鹏']]"
72218,US10950800,B2,20210316,US15962230,20180425,KR,"['Han Moon Gyu', 'Park Kyung Bae', 'Jin Yong Wan', 'Heo Chul Joon', 'Baatz Brett', 'Heeney Martin', 'Suh Minwon', 'Han Yang', 'Kim Ji-Seon']","['Moon Gyu', 'Kyung Bae', 'Yong Wan', 'Chul Joon', 'Brett', 'Martin', 'Minwon', 'Yang', 'Ji-Seon']","['KR', 'KR', 'KR', 'KR', 'GB', 'GB', 'GB', 'GB', 'GB']","Compounds for infrared light sensing devices, infrared light sensing devices, image sensors, and electronic devices including the same",14,[],[],8,1,9,0,0,0,2022,['KR20180120106A/en'],"[['한문규', '바츠 브렛', '히니 마틴', '서민원', '한 양', '김지선', '박경배', '진용완', '허철준']]"
72219,US10950801,B2,20210316,US16646960,20190503,KR,"['Huh Jungoh', 'Lee Sangbin', 'Hong Sung Kil']","['Jungoh', 'Sangbin', 'Sung Kil']","['KR', 'KR', 'KR']",Organic light-emitting device,15,[],[],1,2,3,0,0,0,2022,"['KR101966306B1/en', 'CN111095587B/en']","[['허정오', '이상빈', '홍성길'], ['许瀞午', '李相彬', '洪性佶']]"
72220,US10950802,B2,20210316,US15574892,20160527,KR,"['Park Young-Hwan', 'Yoon Seo-Yeon', 'Cha Soon-Wook', 'Choi Sung-Keun', 'Kim Si-In']","['Young-Hwan', 'Seo-Yeon', 'Soon-Wook', 'Sung-Keun', 'Si-In']","['KR', 'KR', 'KR', 'KR', 'KR']",Organic light-emitting diode with high efficiency,14,[],[],5,0,5,0,0,0,2022,"['KR102002031B1/en', 'CN107690719B/en']","[['박영환', '윤서연', '차순욱', '최성근', '김시인'], ['朴永焕', '尹瑞延', '车淳旭', '崔圣根', '金是仁']]"
72222,US10950804,B2,20210316,US15758089,20150626,CN,"['Guo Yuanhui', 'Wang Chun', 'Wang Hui', 'Zhang Yisan']","['Yuanhui', 'Chun', 'Hui', 'Yisan']","['CN', 'CN', 'CN', 'CN']","Light-emitting layer and preparation method, organic light emitting diode device and display apparatus",10,[],[],2,2,4,0,0,0,2022,['CN104600203B/en'],"[['郭远辉', '王春', '王辉', '张三�', '张一三']]"
72224,US10950806,B2,20210316,US16652713,20181107,KR,"['Kim Hyun', 'Na Hong-Yeop', 'Lee Yeon-Gun', 'Jeon Jeong-Hwan', 'Kim Seung-Ae']","['Hyun', 'Hong-Yeop', 'Yeon-Gun', 'Jeong-Hwan', 'Seung-Ae']","['KR', 'KR', 'KR', 'KR', 'KR']",Organic electroluminescent compound and organic electroluminescent device comprising the same,10,['Cairns S. Matthew'],['S. Matthew'],4,1,5,1,0,1,2022,"['KR20190052504A/en', 'CN111278843A/en']","[['김현', '나홍엽', '이연건', '전정환', '김승애'], ['金炫', '罗弘烨', 'Y-G·李', '全廷桓', '金承爱']]"
72225,US10950807,B2,20210316,US15957344,20180419,KR,"['Lee Banglin', 'Kwak Seungyeon', 'Lee Kum Hee', 'Ishihara Shingo', 'Cho Yongsuk', 'Cho Hwayoung']","['Banglin', 'Seungyeon', 'Kum Hee', 'Shingo', 'Yongsuk', 'Hwayoung']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']","Organometallic compound, organic light-emitting device including the organometallic compound, and diagnostic composition including the organometallic compound",20,[],[],2,4,6,0,0,0,2022,['KR102429875B1/en'],"[['이방린', '곽승연', '이금희', '신고 이시하라', '조용석', '조화영']]"
72226,US10950808,B2,20210316,US16048834,20180730,KR,"['Lee Sang Jun', 'Choi Jun Rye']","['Sang Jun', 'Jun Rye']","['KR', 'KR']",Method of preparing organic electronic device,8,[],[],2,0,2,0,0,0,2022,"['KR101727887B1/en', 'CN105103329B/en']","[['이상준', '최준례'], ['李尚俊', '崔俊礼']]"
72227,US10950809,B2,20210316,US16472898,20190401,CN,"['Yang Cheng', 'Wang Wei']","['Cheng', 'Wei']","['CN', 'CN']",Flexible display panel having a photoresist supporting element,14,[],[],2,0,2,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72230,US10950812,B2,20210316,US15192487,20160624,KR,"['Han Yoondeok', 'Lee JaeMan', 'Ahn SoYeon', 'Choi Heedong', 'Park JungSoo']","['Yoondeok', 'JaeMan', 'SoYeon', 'Heedong', 'JungSoo']","['KR', 'KR', 'KR', 'KR', 'KR']",Organic light emitting display device (OLED) having p-type charge generation layer (CGL) formed between emissions stack,30,[],[],0,5,5,0,0,0,2022,"['KR102410499B1/en', 'CN106816536B/en']","[['한윤덕', '이재만', '안소연', '최희동', '박정수'], ['韩允德', '李在万', '安昭姸', '崔喜栋', '朴正洙']]"
72231,US10950813,B2,20210316,US16565137,20190909,KR,"['Lee Hongbeom', 'Lee Young-hoon', 'Lim Taewoo', 'Jung Hongkee', 'Kim Dongwoo', 'Kim Wontae', 'Maeng Cheonjae', 'Park Keunwoo', 'Lee Seongyeon', 'Kim Minsu', 'Son Dongil']","['Hongbeom', 'Young-hoon', 'Taewoo', 'Hongkee', 'Dongwoo', 'Wontae', 'Cheonjae', 'Keunwoo', 'Seongyeon', 'Minsu', 'Dongil']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Optical modifier and display device including the same,29,[],[],2,9,11,0,0,0,2022,"['KR20200049929A/en', 'CN111103720A/en']","[['이홍범', '이영훈', '임태우', '정홍기', '김동우', '김원태', '맹천재', '박근우', '이성연', '김민수', '손동일'], ['李弘范', '李永勋', '林泰佑', '郑鸿基', '金东佑', '金源泰', '孟千在', '朴根佑', '李成连', '金玟锈', '孙东一']]"
72232,US10950814,B2,20210316,US15772537,20161108,KR,"['Park Young-Hwan', 'Yoon Seo-Yeon', 'Lee Chang-Hee', 'Shim So Young']","['Young-Hwan', 'Seo-Yeon', 'Chang-Hee', 'So Young']","['KR', 'KR', 'KR', 'KR']",Organic light-emitting diode having long lifespan property,13,[],[],3,1,4,0,0,0,2022,['KR20170058844A/en'],"[['박영환', '윤서연', '이창희', '심소영']]"
72235,US10950817,B2,20210316,US16516591,20190719,KR,"['Kim JongMin', 'Lee Jungeun', 'Moon Youngkyun']","['JongMin', 'Jungeun', 'Youngkyun']","['KR', 'KR', 'KR']",Lighting apparatus using organic light emitting diode having conductive layer with high resistance on substrate,17,[],[],0,3,3,0,0,0,2022,"['KR20200010783A/en', 'CN110767838B/en']","[['김종민', '이정은', '문영균'], ['金锺珉', '李正恩', '文英均']]"
72236,US10950818,B2,20210316,US16078068,20180810,CN,['Xu Jie'],['Jie'],['CN'],Apparatus and method for manufacturing display assembly,16,['Friedman Mark M.'],['Mark M.'],1,0,1,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72237,US10950819,B2,20210316,US16211518,20181206,KR,['Kim Sejin'],['Sejin'],['KR'],Electroluminescence display device,18,[],[],1,0,1,0,0,0,2022,['KR20190067446A/en'],[['김세진']]
72240,US10950822,B2,20210316,US16224280,20181218,KR,"['Shin Kiseob', 'Kim Hyoungsu', 'Yoon Doohyun']","['Kiseob', 'Hyoungsu', 'Doohyun']","['KR', 'KR', 'KR']",Display device capable of improving light extraction efficiency,14,[],[],0,3,3,0,0,0,2022,"['KR102437327B1/en', 'CN110010658A/en']","[['신기섭', '김형수', '윤두현'], ['申起燮', '金炯洙', '尹斗铉']]"
72241,US10950823,B2,20210316,US16263080,20190131,KR,"['Kyoung Jisoo', 'Joo Wonjae', 'Kwon Youngnam', 'Song Byonggwon']","['Jisoo', 'Wonjae', 'Youngnam', 'Byonggwon']","['KR', 'KR', 'KR', 'KR']",Light emitting device and display apparatus including the same,25,[],[],1,3,4,0,0,0,2022,"['KR20200021275A/en', 'CN110854286A/en']","[['경지수', '주원제', '권영남', '송병권'], ['庆智秀', '周原提', '权映男', '宋炳权']]"
72242,US10950824,B2,20210316,US16882401,20200522,KR,"['Kim Sebong', 'Kim Sangjae', 'Kim Younjoon', 'Lee Solbi', 'Jeong Gyeongho']","['Sebong', 'Sangjae', 'Younjoon', 'Solbi', 'Gyeongho']","['KR', 'KR', 'KR', 'KR', 'KR']",Flexible display device,19,[],[],0,5,5,0,0,0,2022,['KR20180040766A/en'],"[['김세봉', '김상재', '김연준', '이솔비', '정경호']]"
72245,US10950827,B2,20210316,US16554954,20190829,JP,"['Watanabe Kazuki', 'Okuno Harumi']","['Kazuki', 'Harumi']","['KR', 'KR']","Coating-type organic electroluminescent device, and a display device and lighting device including the same",13,[],[],2,0,2,0,0,0,2022,"['KR102209498B1/en', 'CN110875435B/en']","[['카즈키 와타나베', '하루미 오쿠노'], ['渡部一贵', '奥野晴美']]"
72249,US10950830,B2,20210316,US16072358,20170728,CN,"['Fauteux Denis Gaston', 'Zhao Jiang', 'Zhao Jian Guo', 'Wu Yuan Bai']","['Denis Gaston', 'Jiang', 'Jian Guo', 'Yuan Bai']","['CN', 'CN', 'CN', 'CN']",Battery pack,6,[],[],4,0,4,0,0,0,2022,"['CN109075299B/en', 'CN205985178U/en']","[['D·G·福特', '李希文', '赵建国', '吴源柏'], ['D·G·福特', '赵江', '赵建国', '吴源柏']]"
72264,US10950845,B2,20210316,US16253433,20190122,KR,"['Hwang Ho-seok', 'Kim Young-Seok', 'Park Seong-beom', 'Ahn Sang-hoon', 'Jung Tae Hwan', 'Park Seung-uk', 'Park Jae-ku', 'Moon Myoung-Ki', 'Lee Hyun-suck', 'Jung Da-Woon']","['Ho-seok', 'Young-Seok', 'Seong-beom', 'Sang-hoon', 'Tae Hwan', 'Seung-uk', 'Jae-ku', 'Myoung-Ki', 'Hyun-suck', 'Da-Woon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Battery protection circuit module package,19,['Lee Sang Ho'],['Sang Ho'],9,1,10,1,0,1,2022,"['KR101450219B1/en', 'KR101450221B1/en', 'KR101450220B1/en', 'KR101450222B1/en', 'CN105264691B/en']","[['황호석', '김영석', '박성범', '안상훈', '정태환', '박승욱', '박재구', '문명기', '이현석', '정다운'], ['황호석', '김영석', '박성범', '안상훈', '정태환', '박승욱', '박재구', '문명기', '이현석', '정다운'], ['황호석', '김영석', '박성범', '안상훈', '정태환', '박승욱', '박재구', '문명기', '이현석', '정다운'], ['황호석', '김영석', '박성범', '안상훈', '정태환', '박승욱', '박재구', '문명기', '이현석', '정다운'], ['黄镐石', '金荣奭', '朴成范', '安商勋', '郑太奂', '朴丞旭', '朴载邱', '文明基', '李铉席', '郑多云']]"
72269,US10950849,B2,20210316,US14098838,20131206,US,"['Archer Lynden A.', 'Yang Zichao', 'Das Shyamal Kumar']","['Lynden A.', 'Zichao', 'Shyamal Kumar']","['US', 'CN', 'US']","Hybrid materials and nanocomposite materials, methods of making same, and uses thereof",18,[],[],3,0,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72273,US10950853,B2,20210316,US16318326,20180226,KR,"['Choi Jung Hyun', 'Kim Dong Hyuk', 'Lee Yong Ju', 'Kim Eun Kyung', 'Jo Rae Hwan']","['Jung Hyun', 'Dong Hyuk', 'Yong Ju', 'Eun Kyung', 'Rae Hwan']","['KR', 'KR', 'KR', 'KR', 'KR']","Negative electrode active material having an intermediate layer and carbon coating layer, negative electrode including the same, and secondary battery including the negative electrode",14,[],[],3,2,5,0,0,0,2022,"['KR102157183B1/en', 'CN109690842B/en']","[['최정현', '김동혁', '이용주', '김은경', '조래환'], ['崔静贤', '金东赫', '李龙珠', '金银卿', '赵来焕']]"
72274,US10950854,B2,20210316,US16174329,20181030,CN,"['Cui Wei', 'Lin Chaowang', 'Shi Changchuan', 'Su Yisong']","['Wei', 'Chaowang', 'Changchuan', 'Yisong']","['CN', 'CN', 'CN', 'CN']",Electrode and electrochemical device,19,[],[],1,3,4,0,0,0,2022,"['CN113764616A/en', 'CN110867585B/en', 'CN113764675A/en']","[['崔伟', '林超旺', '石长川', '苏义松'], ['崔伟', '林超旺', '石长川', '苏义松'], ['崔伟', '林超旺', '石长川', '苏义松']]"
72276,US10950856,B2,20210316,US16242713,20190108,KR,"['Park Gang-Jun', 'Noh Hyung-Joo', 'Sun Yang-Kook', 'Park Jang-Wook']","['Gang-Jun', 'Hyung-Joo', 'Yang-Kook', 'Jang-Wook']","['KR', 'KR', 'KR', 'KR']","Positive electrode active material precursor for lithium secondary battery, positive electrode active material manufactured by using thereof, and lithium secondary battery including the same",19,[],[],4,0,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72290,US10950870,B2,20210316,US16585941,20190927,KR,"['Kim Hansung', 'Oh Jonggil']","['Hansung', 'Jonggil']","['KR', 'KR']",Method for producing alloy catalyst for fuel cells using silica coating,4,[],[],0,2,2,0,0,0,2022,['KR101265075B1/en'],"[['김한성', '오종길']]"
72298,US10950878,B2,20210316,US16368452,20190328,KR,"['Oh Sae Han', 'Kim Hyun Yoo']","['Sae Han', 'Hyun Yoo']","['KR', 'KR']",Humidifier for a fuel cell,12,[],[],2,0,2,0,0,0,2022,"['KR20200056230A/en', 'CN111193049A/en']","[['오새한', '김현유'], ['吴世韩', '金贤裕']]"
72304,US10950885,B2,20210316,US15842024,20171214,KR,"['Oh Pil Gun', 'Yoon Yong Sub']","['Pil Gun', 'Yong Sub']","['KR', 'KR']",All-solid battery and method of manufacturing the same,6,['Corless Peter F.'],['Peter F.'],2,0,2,1,0,1,2022,"['KR102394782B1/en', 'CN109216754B/en']","[['오필건', '윤용섭'], ['吴必建', '尹龙燮']]"
72313,US10950894,B2,20210316,US16308724,20180118,KR,"['Kim Ha Eun', 'Lim Young Min', 'Kim Min Jung', 'Lee Chul Haeng']","['Ha Eun', 'Young Min', 'Min Jung', 'Chul Haeng']","['KR', 'KR', 'KR', 'KR']",Non-aqueous electrolyte solution for lithium secondary battery and lithium secondary battery including the same,7,[],[],3,1,4,0,0,0,2022,['KR102117622B1/en'],"[['김하은', '임영민', '김민정', '이철행']]"
72314,US10950895,B2,20210316,US16477348,20181101,KR,"['Oh Jeong Woo', 'Ahn Kyoung Ho', 'Han Jun Hyeok', 'Lee Chui Haeng']","['Jeong Woo', 'Kyoung Ho', 'Jun Hyeok', 'Chui Haeng']","['KR', 'KR', 'KR', 'KR']",Electrolyte for lithium secondary battery and lithium secondary battery including the same,16,[],[],4,0,4,0,0,0,2022,"['KR102227811B1/en', 'CN110178258B/en']","[['오정우', '안경호', '한준혁', '이철행'], ['吴正友', '安庆昊', '韩俊赫', '李哲行']]"
72321,US10950902,B2,20210316,US15874902,20180119,US,"['Hwang Myeong-Eun', 'Hwang Insuh']","['Myeong-Eun', 'Insuh']","['US', 'KR']",Battery management system and battery cell array,11,[],[],0,2,2,0,0,0,2022,"['KR20190088845A/en', 'KR102224017B1/en', 'KR102387517B1/en', 'KR102238978B1/en']","[['황명은', '황인서'], ['황명은', '황인서'], ['황명은', '황인서'], ['황명은', '황인서']]"
72324,US10950905,B2,20210316,US15765664,20161220,KR,"['Choi Mi-Geum', 'Kang Dal-Mo', 'Mun Jeong-O', 'Lee Yoon-Koo']","['Mi-Geum', 'Dal-Mo', 'Jeong-O', 'Yoon-Koo']","['KR', 'KR', 'KR', 'KR']","Battery module, and battery pack and vehicle comprising the same",14,[],[],4,0,4,0,0,0,2022,"['KR102067713B1/en', 'CN108140914B/en']","[['최미금', '강달모', '문정오', '이윤구'], ['崔渼金', '姜达模', '文祯晤', '李润九']]"
72336,US10950918,B1,20210316,US16700016,20191202,US,"['Wu Ke-Li', 'Chen Yuliang', 'Zhang Yan']","['Ke-Li', 'Yuliang', 'Yan']","['CN', 'CN', 'CN']",Dual-mode monoblock dielectric filter,21,[],[],2,1,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
72351,US10950933,B2,20210316,US16263923,20190131,CN,"['Xu Su', 'Wang Jun']","['Su', 'Jun']","['CN', 'CN']","Decoupling assembly, multiple-antenna system, and terminal",18,[],[],1,1,2,0,0,0,2022,['CN107706529B/en'],"[['徐速', '王俊']]"
72355,US10950937,B2,20210316,US16381379,20190411,KR,"['Ko Seungtae', 'Kim Yoongeon', 'Kim Hyunjin', 'Heo Jinsu', 'Lee Youngju']","['Seungtae', 'Yoongeon', 'Hyunjin', 'Jinsu', 'Youngju']","['KR', 'KR', 'KR', 'KR', 'KR']",Device and method for controlling beam by using lens in wireless communication system,16,[],[],0,5,5,0,0,0,2022,['KR20190118792A/en'],"[['고승태', '김윤건', '김현진', '허진수', '이영주']]"
72365,US10950947,B2,20210316,US16304961,20170531,CN,"['Chen Changfu', 'Wen Hangsheng', 'Li YueMin']","['Changfu', 'Hangsheng', 'YueMin']","['CN', 'CN', 'CN']",Antenna feed elements with constant inverted phase,13,[],[],0,3,3,0,0,0,2022,['CN107546486B/en'],"[['陈长富', '闻杭生', '李曰民']]"
72367,US10950949,B2,20210316,US16130495,20180913,KR,"['Jeon Seung Gil', 'Kim Hyung Wook', 'Lee Jeong Heum', 'Lee Jong Hwan', 'Im Ho Young']","['Seung Gil', 'Hyung Wook', 'Jeong Heum', 'Jong Hwan', 'Ho Young']","['KR', 'KR', 'KR', 'KR', 'KR']",Electronic device including printed circuit board,15,[],[],5,0,5,0,0,0,2022,"['KR102423296B1/en', 'CN109509959A/en']","[['전승길', '김형욱', '이정흠', '이종환', '임호영'], ['全承吉', '金亨郁', '李正钦', '李钟焕', '任镐永']]"
72371,US10950953,B2,20210316,US16474818,20190114,CN,"['Ren Zhouyou', 'Zhao Anping']","['Zhouyou', 'Anping']","['CN', 'CN']","Antenna unit, MIMO antenna and handheld device",14,[],[],0,2,2,0,0,0,2022,['CN108493590B/en'],"[['任周游', '赵安平']]"
72375,US10950957,B2,20210316,US16220747,20181214,CN,['Chin Hsu-Shen'],['Hsu-Shen'],['CN'],"Male plug, female socket and connector",9,[],[],1,0,1,0,0,0,2022,['CN207753200U/en'],[['金旭伸']]
72387,US10950969,B2,20210316,US16506594,20190709,CN,"['Wu JianPing', 'Zhang Yujun', 'Zheng Jien']","['JianPing', 'Yujun', 'Jien']","['CN', 'CN', 'CN']",Ganged coaxial connector assembly with alternative attachment structures,20,[],[],2,1,3,0,0,0,2022,['CN110718820A/en'],"[['吴建平', '张玉俊', '郑继恩']]"
72394,US10950976,B2,20210316,US16490867,20170308,US,"['Ding Chuansheng', 'Schönfeld Alexander', 'Griepenstroh Sebastian', 'Riepe Dieter', 'Meier Heiko', 'Hackemeier Florian']","['Chuansheng', 'Alexander', 'Sebastian', 'Dieter', 'Heiko', 'Florian']","['CN', 'DE', 'DE', 'DE', 'DE', 'DE']",Connector assembly,19,[],[],5,1,6,0,0,0,2022,['CN110462943B/en'],"[['丁传生', 'A·舍恩费尔德', 'S·格里彭施特罗', 'D·里珀', 'H·迈耶', 'F·海克迈耶']]"
